ID	HPO_Terms	Diagnostic_Genes
SCV000244107	HP:0000201; HP:0000175; HP:0001371; HP:0002375; HP:0001252; HP:0012758; HP:0011471; HP:0008872; HP:0000268; HP:0000592; HP:0000278; HP:0000774; HP:0005327; HP:0010557; HP:0010109; HP:0006389	ZC4H2
SCV000244123	HP:0001298; HP:0002650; HP:0200055; HP:0001249; HP:0001250; HP:0011968; HP:0001263; HP:0001252; HP:0001382; HP:0002020; HP:0030031	SNAP25
SCV000244148	HP:0000252; HP:0100704; HP:0100021; HP:0000193; HP:0008572; HP:0010490	ZBTB18
SCV000244210	HP:0000238; HP:0001263; HP:0002126; HP:0001339; HP:0000252; HP:0000248; HP:0008936; HP:0001276; HP:0001250; HP:0011968; HP:0011471; HP:0000483; HP:0000577; HP:0100704; HP:0000817; HP:0000549; HP:0000490; HP:0012368; HP:0010804; HP:0002714; HP:0000011; HP:0002360; HP:0002119	GRIN2B
SCV000244118	HP:0011487; HP:0001698; HP:0001734; HP:0001054; HP:0002518; HP:0001263; HP:0001510; HP:0006482; HP:0000587; HP:0001999; HP:0001730; HP:0011842; HP:0003468; HP:0000540; HP:0001159; HP:0005743; HP:0001328; HP:0008776; HP:0000925; HP:0000175; HP:0000826; HP:0002721	CDC42
SCV000244162	HP:0012736; HP:0001285; HP:0001250; HP:0001252; HP:0001510; HP:0002020; HP:0100704; HP:0001336; HP:0001272	ATP1A3
SCV002573592	HP:0002804	DYNC1H1
SCV000244249	HP:0001263; HP:0001642; HP:0001252; HP:0000391; HP:0000465; HP:0000768; HP:0040019; HP:0000565; HP:0000540; HP:0001249; HP:0012704; HP:0002038; HP:0010813; HP:0000494	SETD5
SCV000924645	HP:0002352; HP:0001392; HP:0001947; HP:0004322; HP:0000939; HP:0012758	NUBPL
SCV000245769	HP:0004482; HP:0001249; HP:0000520; HP:0000316	HERC1
SCV000742457	HP:0002539; HP:0001263; HP:0001252; HP:0001276; HP:0001347; HP:0010804; HP:0100704; HP:0000540; HP:0002267; HP:0002019; HP:0001137; HP:0001051; HP:0001028; HP:0010296; HP:0011968; HP:0002788	CHAMP1
SCV000328691	HP:0000238; HP:0002650; HP:0000954; HP:0000347; HP:0001999; HP:0001989; HP:0002119; HP:0001182; HP:0000078; HP:0002804; HP:0000064; HP:0001302; HP:0002342; HP:0001838; HP:0001591	BICD2
SCV003807650	HP:0005781; HP:0002194; HP:0025335; HP:0002778; HP:0410003; HP:0001371; HP:0001290; HP:0004875; HP:0010628; HP:0000750; HP:0100760; HP:0011333; HP:0000324; HP:0011219; HP:0001999; HP:0030363; HP:0002803; HP:0004325; HP:0002474; HP:0045082; HP:0001824; HP:0000300; HP:0001256; HP:0002828; HP:0008947; HP:0005617; HP:0010862; HP:0002804; HP:0100490; HP:0000274; HP:0000175; HP:0002827; HP:0000601; HP:0004322; HP:0011346; HP:0005684; HP:0031936; HP:0025336; HP:0000252	BICD2
SCV002523142	HP:0001257; HP:0012428; HP:0000202; HP:0000347; HP:0000776; HP:0001702; HP:0001641; HP:0011729	ECEL1
SCV001445212	HP:0001480; HP:0001655; HP:0001629; HP:0000316; HP:0000378; HP:0000957; HP:0001680; HP:0001627; HP:0000286; HP:0000708; HP:0000494; HP:0001263	ZEB2
SCV005068307	HP:0200125; HP:0003737; HP:0011923; HP:0003198	ACAD9
SCV005400679	HP:0000707	CPLANE1
SCV004047314	HP:0002376; HP:0001250; HP:0002487	TPP1
SCV000257559	HP:0012378; HP:0002460	MUSK
SCV000740787	HP:0012758; HP:0000252; HP:0004322; HP:0000365; HP:0000577; HP:0012803; HP:0002020; HP:0002019; HP:0001510; HP:0000512; HP:0000510; HP:0000340; HP:0011800; HP:0000303; HP:0012745; HP:0000582; HP:0000601; HP:0002705; HP:0008872; HP:0000609; HP:0004440	POGZ
SCV000257561	HP:0000519; HP:0000706; HP:0002652; HP:0000750	SMARCAL1
SCV000257562	HP:0001263; HP:0000519; HP:0004691; HP:0100393; HP:0000639; HP:0000175	PHF6
SCV000999336	HP:0000518; HP:0000973; HP:0005692; HP:0001476; HP:0002827; HP:0008897; HP:0000938; HP:0001252; HP:0001762; HP:0001348; HP:0001181; HP:0001263; HP:0000252	ALDH18A1
SCV002073146	HP:0011024; HP:0002019	OTOA
SCV001447004	HP:0000486; HP:0001433; HP:0003124; HP:0012345	TMEM199
SCV003808023	HP:0001636; HP:0001513; HP:0000054; HP:0000028; HP:0000248; HP:0004322; HP:0000045	DVL3
SCV000265508	HP:0000341; HP:0012469	WDR45
SCV000265533	HP:0008755; HP:0002779	OPHN1
SCV000265576	HP:0010808; HP:0002652	MAGEL2
SCV000265579	HP:0002342; HP:0001250; HP:0000729; HP:0001999	ASXL3
SCV000265608	HP:0000750; HP:0001337; HP:0001508; HP:0000729; HP:0002020	ANKRD11
SCV001446472	HP:0001251; HP:0001260; HP:0002066; HP:0002067; HP:0001337	CACNA1G
SCV005042902	HP:0001871	DNAJC21
SCV002515845	HP:0000272; HP:0000347; HP:0000358; HP:0000369; HP:0000411; HP:0001252; HP:0001263; HP:0001288; HP:0001763; HP:0002027; HP:0003270; HP:0007776	NONO
SCV001445765	HP:0001263; HP:0002186; HP:0001252; HP:0000256; HP:0000739; HP:0000736; HP:0000708; HP:0007099; HP:0010628; HP:0000678; HP:0000268; HP:0011968; HP:0000520; HP:0000337; HP:0000347; HP:0000358; HP:0000212; HP:0001763; HP:0001238; HP:0030084; HP:0008388; HP:0010648; HP:0001382; HP:0000047; HP:0002027; HP:0002307; HP:0000586; HP:0012523; HP:0002015; HP:0002020	NONO
SCV001371687	HP:0006880; HP:0005562	VHL
SCV000255630	HP:0001723; HP:0001631; HP:0001999; HP:0001263; HP:0000426; HP:0000316; HP:0006165; HP:0004322; HP:0000252; HP:0002652	TMEM87B
SCV000265509	HP:0007370	ARX
SCV000265565	HP:0000750; HP:0001999; HP:0000722; HP:0000729	HCFC1
SCV000265603	HP:0000750; HP:0001276; HP:0100704	DYRK1A
SCV004190170	HP:0007133; HP:0000020; HP:0002141; HP:0002354; HP:0001257	GBE1
SCV000265544	HP:0001999; HP:0000252	GRIN2A
SCV000265570	HP:0000256; HP:0002007	SCN8A
SCV000265580	HP:0001510; HP:0001382; HP:0000256; HP:0008755; HP:0002459; HP:0012378; HP:0000750	ARID1B
SCV000265600	HP:0001337; HP:0002342; HP:0000648; HP:0012378; HP:0000966; HP:0001399	WARS2
SCV000265607	HP:0000028; HP:0000750	ARID1B
SCV000265609	HP:0000238; HP:0000256	CREBBP
SCV001444109	HP:0001263; HP:0001249; HP:0001250; HP:0000589; HP:0001631; HP:0005176; HP:0002190; HP:0001321; HP:0001252; HP:0002084; HP:0002019; HP:0002020; HP:0010307; HP:0000347	RERE
SCV000265574	HP:0000750; HP:0002539	DYNC1H1
SCV000267110	HP:0012546; HP:0000201; HP:0000347; HP:0001417; HP:0011380; HP:0001249	MED12
SCV000267600	HP:0001251; HP:0001344; HP:0001270; HP:0000252; HP:0002373; HP:0008936; HP:0000486; HP:0000494; HP:0000414; HP:0000219; HP:0004691; HP:0000319; HP:0002079; HP:0030048; HP:0001711; HP:0010747	ZBTB18
SCV001446726	HP:0000121; HP:0001252; HP:0001274; HP:0001338; HP:0001508; HP:0001655; HP:0002015	KLHL7
SCV001445526	HP:0001931; HP:0100512; HP:0001873; HP:0011883; HP:0001973; HP:0001945; HP:0000978; HP:0000421	SLFN14
SCV000267154	HP:0007754; HP:0000543; HP:0000512; HP:0000548	RAB28
SCV000267938	HP:0003198; HP:0001337; HP:0003306	MYBPC1
SCV000583886	HP:0003141; HP:0003124	LDLR
SCV000292319	HP:0001118	LEMD2
SCV000281766	HP:0000256; HP:0001250; HP:0000750; HP:0003808; HP:0002342	KMT5B
SCV000741145	HP:0000365; HP:0000545; HP:0001631; HP:0004322; HP:0000252; HP:0001263; HP:0006528; HP:0010535; HP:0001252; HP:0002036; HP:0011471	HDAC8
SCV001762006	HP:0000548	ABCA4
SCV003843237	HP:0001360	FGF8
SCV000281764	HP:0000519; HP:0002342; HP:0001508	TUBB
SCV002073312	HP:0001263; HP:0000252; HP:0030890; HP:0000708	MYT1L
SCV000281773	HP:0000750; HP:0002342; HP:0011345; HP:0001682; HP:0007018; HP:0002360	MED13
SCV000281775	HP:0000750; HP:0002342; HP:0001250; HP:0001376	NBEA
SCV000583629	HP:0003141; HP:0003124	LDLR
SCV004100718	HP:0003141	LDLR
SCV001429196	HP:0003124; HP:0001114	LDLR
SCV000323247	HP:0001161; HP:0100490; HP:0001770	BHLHA9
SCV001622730	HP:0000729; HP:0000750; HP:0001270; HP:0000286; HP:0000699; HP:0000540; HP:0000739	POGZ
SCV004047069	HP:0200044	MVD
SCV003845231	HP:0001508; HP:0001531; HP:0003348; HP:0003542; HP:0001270; HP:0001319; HP:0004900; HP:0002013	EARS2
SCV001761151	HP:0002099; HP:0001249; HP:0001250; HP:0007018; HP:0000964; HP:0000750	FLG
SCV003807245	HP:0001880; HP:0002099; HP:0001999; HP:0003212; HP:0000964; HP:0100658	FLG
SCV001447332	HP:0000252; HP:0001263; HP:0004322	SETD5
SCV000740816	HP:0001298; HP:0002180; HP:0012675; HP:0000280; HP:0001250; HP:0002066; HP:0000713; HP:0100716; HP:0000717; HP:0002019; HP:0011344	WDR45
SCV002012501	HP:0012444; HP:0000470; HP:0001284; HP:0001643; HP:0012443; HP:0000158; HP:0002878; HP:0100540; HP:0000620; HP:0001371; HP:0003121; HP:0001188; HP:0001302; HP:0001789; HP:0001903; HP:0000509; HP:0002509	SCN1A
SCV000323197	HP:0002342; HP:0000957	PURA
SCV000589055	HP:0200034; HP:0200035	ABCC6
SCV001430112	HP:0100838; HP:0002719; HP:0002315; HP:0003212; HP:0012378	FLG
SCV000323200	HP:0000750; HP:0000565; HP:0000729	DNMT3A
SCV000323250	HP:0000298; HP:0000581; HP:0000369; HP:0001763; HP:0003016	HSPG2
SCV000741069	HP:0000589; HP:0000501; HP:0000518; HP:0000568; HP:0000252; HP:0010316; HP:0001252; HP:0012758; HP:0002019; HP:0011968; HP:0004387; HP:0000324; HP:0009909	CHD7
SCV001905672	HP:0001651; HP:0001696; HP:0003251; HP:0030974	MMP21
SCV005439019	HP:0002715	CARMIL2
SCV001468655	HP:0001252; HP:0000969; HP:0003121; HP:0001290; HP:0001789; HP:0002202	GLDN
SCV000328694	HP:0000508; HP:0002079; HP:0000256; HP:0000964; HP:0011400; HP:0009901	UNC80
SCV002576399	HP:0000218; HP:0009113; HP:0000175; HP:0002170; HP:0001762; HP:0001371; HP:0011913	GLDN
SCV001446868	HP:0001263; HP:0004322; HP:0000252; HP:0011968; HP:0001508; HP:0001252; HP:0001337; HP:0002360; HP:0100716; HP:0000486; HP:0011220; HP:0000286	EBF3
SCV003807301	HP:0000047; HP:0030084; HP:0000581; HP:0001249; HP:0000508; HP:0001250; HP:0004325; HP:0004467; HP:0001290; HP:0004322; HP:0000343; HP:0005280; HP:0001344; HP:0001263; HP:0002553	KAT6B
SCV004048502	HP:0011355; HP:0040189; HP:0008064	TGM1
SCV003807295	HP:0002099; HP:0001047; HP:0003212	FLG
SCV000678419	HP:0002664; HP:0010615	TSC2
SCV001622708	HP:0001263; HP:0001999; HP:0003394; HP:0000817; HP:0000750; HP:0000248; HP:0001609; HP:0000958; HP:0010771	SETD5
SCV001761129	HP:0001249; HP:0000717	SETD5
SCV000741431	HP:0001252; HP:0001263; HP:0002003; HP:0000286; HP:0005280; HP:0000369; HP:0000319; HP:0000177; HP:0001845; HP:0002020; HP:0001249; HP:0000717; HP:0007018; HP:0001250; HP:0000256; HP:0001631; HP:0002650; HP:0004322; HP:0002020; HP:0000767; HP:0001272; HP:0000720; HP:0000453; HP:0000482; HP:0004467; HP:0002597; HP:0000475; HP:0000470; HP:0001771; HP:0002136; HP:0002080; HP:0000729	SETD5
SCV002577738	HP:0000483; HP:0000545; HP:0002360; HP:0001249; HP:0000750; HP:0000709	CAMTA1
SCV001447174	HP:0001263; HP:0000252; HP:0004322	POGZ
SCV001622632	HP:0001249; HP:0001999; HP:0000212; HP:0006262; HP:0000750	POGZ
SCV005423822	HP:0001047; HP:0000958; HP:0002099; HP:0012393; HP:0008064	FLG
SCV000999347	HP:0001864; HP:0002162; HP:0001999; HP:0000664; HP:0000294; HP:0002209; HP:0009237; HP:0011918; HP:0001263; HP:0000750; HP:0002553; HP:0000252	HDAC8
SCV000741437	HP:0012758; HP:0004322; HP:0000252; HP:0000176; HP:0000193; HP:0001611; HP:0000365; HP:0002144; HP:0010485; HP:0006143; HP:0000490; HP:0012745; HP:0002280; HP:0012523; HP:0040019; HP:0001605; HP:0009890; HP:0001052; HP:0002902; HP:0002162; HP:0000483; HP:0000358; HP:0000545; HP:0004322; HP:0011968; HP:0001680; HP:0000822; HP:0000365; HP:0000494; HP:0001263	HDAC8
SCV000328697	HP:0000750; HP:0000708; HP:0001263; HP:0002342; HP:0000537; HP:0001999; HP:0100710; HP:0008770	NAA15
SCV001446561	HP:0002104; HP:0001324; HP:0003394	CLPB
SCV004048234	HP:0000957; HP:0000418; HP:0000369	EDARADD
SCV001446781	HP:0001249; HP:0001252; HP:0001263; HP:0002197; HP:0012649	SMC1A
SCV004232713	HP:0000717; HP:0001882; HP:0001344; HP:0002186; HP:0001263; HP:0002779; HP:0002652; HP:0001250; HP:0000486; HP:0001875; HP:0000545; HP:0000565; HP:0033588	B4GALT7
SCV003842218	HP:0003701; HP:0003236	DYSF
SCV002029093	HP:0001530; HP:0002673; HP:0000926	COL2A1
SCV001905545	HP:0000510; HP:0000548	CRB1
SCV001444561	HP:0001263; HP:0002912; HP:0002313; HP:0008872; HP:0001508; HP:0001252; HP:0012503; HP:0008619; HP:0002020; HP:0000020; HP:0002058; HP:0000508; HP:0030148	SUCLA2
SCV004031419	HP:0004444; HP:0001923	SLC4A1
SCV001762018	HP:0000510; HP:0000548	PDE6B
SCV001429654	HP:0011344	HGSNAT
SCV000484416	HP:0430029; HP:0000278; HP:0009907; HP:0001480; HP:0002930	TRIO
SCV000484427	HP:0001290; HP:0001250; HP:0009879; HP:0002518; HP:0001321; HP:0002365; HP:0011441	TREX1
SCV000484437	HP:0000278; HP:0011823; HP:0000396; HP:0001290; HP:0010536; HP:0005612	NALCN
SCV000484443	HP:0011447	LBR
SCV000484447	HP:0010955; HP:0100771	ACTG2
SCV000484438	HP:0005562	PKD1
SCV000484441	HP:0001513; HP:0000098; HP:0000256; HP:0000431; HP:0000286; HP:0000154; HP:0001643; HP:0001007	ABCC9
SCV000484430	HP:0002659; HP:0000938; HP:0006487	COL1A2
SCV000484431	HP:0004322; HP:0000252; HP:0001263	HDAC8
SCV000484433	HP:0002876; HP:0002104; HP:0001263; HP:0002419	KIAA0586
SCV000484450	HP:0001513; HP:0000098; HP:0000256; HP:0000307; HP:0000337; HP:0001537; HP:0001256	NSD1
SCV000484426	HP:0004322; HP:0000252; HP:0001007; HP:0000664	NIPBL
SCV000484429	HP:0004900	HLCS
SCV000484448	HP:0011100; HP:0001629; HP:0010882	TTC7A
SCV001622847	HP:0001250; HP:0001263	DPYD
SCV002523882	HP:0002037; HP:0004295; HP:0002242	BCHE
SCV004048518	HP:0009125	AGPAT2
SCV004176407	HP:0001626	PPA2
SCV001446551	HP:0001263; HP:0000708; HP:0002558; HP:0004691	TMTC3
SCV003845298	HP:0000925; HP:0001274; HP:0008689; HP:0000268; HP:0000126; HP:0000347; HP:0002089; HP:0000278; HP:0004442	ARID1B
SCV001444319	HP:0002359; HP:0001252; HP:0001263; HP:0001249; HP:0002558; HP:0000175; HP:0000220; HP:0007018; HP:0001337; HP:0000341; HP:0000252; HP:0002370; HP:0000157; HP:0001611; HP:0000278	KCNK9
SCV005077733	HP:0011729; HP:0001058; HP:0001382	TNXB
SCV001447328	HP:0000252; HP:0001302	ASPM
SCV001192845	HP:0001344; HP:0002540; HP:0002123; HP:0010818; HP:0002069; HP:0007359; HP:0002120; HP:0001252; HP:0001347; HP:0002015; HP:0100704; HP:0001757	EEF1A2
SCV000741971	HP:0000252; HP:0001508; HP:0008846; HP:0000520; HP:0000369; HP:0008551; HP:0000316; HP:0000414; HP:0000286; HP:0000160; HP:0002020; HP:0002013; HP:0002015; HP:0002779; HP:0010307; HP:0000957; HP:0011369	RAD51
SCV000741893	HP:0000175; HP:0001263; HP:0001252; HP:0000565; HP:0000736; HP:0001288; HP:0001655; HP:0004969; HP:0011800; HP:0006482; HP:0000278; HP:0000347; HP:0000358; HP:0030084; HP:0002816	SATB2
SCV000999292	HP:0001263; HP:0000280; HP:0001249; HP:0000463; HP:0100753; HP:0000664	EHMT1
SCV001448035	HP:0001263; HP:0010864; HP:0000252	KLF7
SCV001444103	HP:0001601; HP:0000011; HP:0000565; HP:0000126; HP:0002019; HP:0001508; HP:0001270; HP:0001263; HP:0001252	EBF3
SCV000494029	HP:0003549	FBN1
SCV000742066	HP:0007930; HP:0000238; HP:0000483; HP:0004936; HP:0012469; HP:0002007; HP:0002092; HP:0000545; HP:0002789; HP:0001249; HP:0000028; HP:0000463; HP:0100026; HP:0005280; HP:0001903; HP:0000565; HP:0000010; HP:0001943; HP:0000639; HP:0000256; HP:0000842; HP:0000126; HP:0010665	PIK3CA
SCV002054119	HP:0007716	SF3B1
SCV000494576	HP:0001250	MYT1L
SCV004027665	HP:0006749; HP:0012114	SOS1
SCV000999299	HP:0000316; HP:0000276; HP:0000508	BRAF
SCV001447059	HP:0001875	ELANE
SCV001444916	HP:0002282; HP:0000618; HP:0011968; HP:0000347; HP:0001052; HP:0001250; HP:0100704; HP:0001274; HP:0001263; HP:0001276	TUBB2B
SCV001448919	HP:0012385; HP:0002575; HP:0002032; HP:0002023; HP:0001647; HP:0005420; HP:0001631; HP:0030875; HP:0000528; HP:0000750; HP:0100694; HP:0001250; HP:0011297; HP:0001629; HP:0000924; HP:0002937; HP:0000492; HP:0200136; HP:0011467; HP:0002093; HP:0008872; HP:0005912; HP:0001903	NARS2
SCV001134999	HP:0002315; HP:0002172; HP:0002064; HP:0002070	L2HGDH
SCV000742334	HP:0012758; HP:0001252; HP:0000248; HP:0000286; HP:0002553; HP:0011800; HP:0000582; HP:0000303; HP:0012733; HP:0200055; HP:0001773; HP:0002376	TCF4
SCV000804353	HP:0001249; HP:0000717; HP:0001252; HP:0002487; HP:0002360; HP:0001249; HP:0000717; HP:0001252; HP:0002487; HP:0002360	SCN2A
SCV001762015	HP:0002094; HP:0003198	GFPT1
SCV001622634	HP:0001249; HP:0001250; HP:0001270; HP:0001285; HP:0001762; HP:0001999	TUBB2A
SCV002526448	HP:0001250; HP:0001266; HP:0001263; HP:0002273; HP:0002091; HP:0000252; HP:0001272	TUBB2A
SCV004801711	HP:0000252; HP:0030799; HP:0001167; HP:0001780; HP:0001385; HP:0001249; HP:0100716	ADNP
SCV002073020	HP:0001250; HP:0002353; HP:0001347; HP:0003487	GRIN2B
SCV000537120	HP:0003074	GCK
SCV000537125	HP:0003074	INS
SCV001480090	HP:0000510; HP:0000365	MYO7A
SCV000537781	HP:0000280	GNPTG
SCV000540920	HP:0004383; HP:0003422; HP:0000772; HP:0003316; HP:0004590; HP:0010301; HP:0002144; HP:0000110; HP:0000407; HP:0010034	HAAO
SCV000540921	HP:0003026; HP:0008467; HP:0003422; HP:0000878; HP:0001545; HP:0001643; HP:0000089; HP:0001762; HP:0004691; HP:0000369; HP:0040196; HP:0000582; HP:0000470	KYNU
SCV000540922	HP:0004383; HP:0003026; HP:0002007; HP:0003422; HP:0000122; HP:0000821; HP:0000750	KYNU
SCV001981514	HP:0000252; HP:0001263; HP:0001508; HP:0002209; HP:0001363; HP:0005306	TRIT1
SCV002523336	HP:0012759; HP:0000729; HP:0001344	COLEC10
SCV001622868	HP:0000729; HP:0007018; HP:0000421; HP:0000028; HP:0001290; HP:0000256; HP:0003487; HP:0001263	AP4S1
SCV004048063	HP:0001396	MPV17
SCV001446842	HP:0003150; HP:0001508; HP:0002092	SBDS
SCV000804456	HP:0000717; HP:0000256; HP:0000717; HP:0000256	PTEN
SCV001446967	HP:0011663; HP:0011675	DSG2
SCV001444287	HP:0001252; HP:0040019; HP:0006682; HP:0007930; HP:0001582; HP:0001649; HP:0000293; HP:0001642; HP:0001388; HP:0000076; HP:0000126; HP:0001537; HP:0001382; HP:0000268; HP:0000964; HP:0000463; HP:0000215; HP:0009748; HP:0012471; HP:0000331; HP:0000411; HP:0000232; HP:0000028; HP:0004209; HP:0000286; HP:0001263	HNRNPK
SCV001443914	HP:0001249; HP:0002194; HP:0001252; HP:0000708; HP:0001263	PURA
SCV000804396	HP:0001250; HP:0001298; HP:0001263; HP:0001249; HP:0000252; HP:0000639; HP:0000545; HP:0000047; HP:0000473; HP:0000470; HP:0002757; HP:0000938; HP:0001999; HP:0000324; HP:0000965; HP:0006610; HP:0000964; HP:0004322; HP:0001250; HP:0001298; HP:0001263; HP:0001249; HP:0000252; HP:0000639; HP:0000545; HP:0000047; HP:0000473; HP:0000470; HP:0002757; HP:0000938; HP:0001999; HP:0000324; HP:0000965; HP:0006610; HP:0000964; HP:0004322	EXOC6B
SCV002099113	HP:0001250; HP:0000750; HP:0007018; HP:0008527; HP:0000580	CDH23
SCV000742370	HP:0000519; HP:0000750; HP:0001263; HP:0007707; HP:0012448; HP:0002353; HP:0011968; HP:0000766; HP:0001250; HP:0000276; HP:0004209; HP:0000011; HP:0002459; HP:0100021; HP:0002171; HP:0002098; HP:0002451; HP:0001276; HP:0011695; HP:0001385; HP:0001285; HP:0001252; HP:0000490; HP:0007204; HP:0000501; HP:0000252	COL4A1
SCV004047642	HP:0001263; HP:0001626; HP:0012443	TSC2
SCV005329341	HP:0002664	BRCA2
SCV000852008	HP:0001274; HP:0001339; HP:0002126; HP:0012642; HP:0000175; HP:0000609; HP:0001250	TUBA1A
SCV001480121	HP:0001251; HP:0001270; HP:0006254	EBF3
SCV000741861	HP:0001605; HP:0030148; HP:0002020; HP:0010307; HP:0000234; HP:0000237; HP:0000414; HP:0000378; HP:0000369; HP:0000303; HP:0001172	EFTUD2
SCV002577686	HP:0001344; HP:0000733; HP:0000729; HP:0001270; HP:0001263	SCN2A
SCV004363626	HP:0012758; HP:0004122; HP:0001537; HP:0001319; HP:0001344; HP:0004532; HP:0000960	SCN2A
SCV000742339	HP:0030048; HP:0000577; HP:0002716; HP:0001513; HP:0000347; HP:0001252; HP:0001274; HP:0000750; HP:0001263	TUBA1A
SCV000576476	HP:0002342; HP:0000750; HP:0001290	DHX30
SCV004175984	HP:0002384; HP:0001249; HP:0032792; HP:0007359	DHX30
SCV000899256	HP:0000619; HP:0012167; HP:0001290; HP:0008872; HP:0100033; HP:0001510; HP:0002019; HP:0030084; HP:0000717; HP:0001382; HP:0000957; HP:0012758; HP:0012569; HP:0001256; HP:0100702; HP:0007018; HP:0100852; HP:0002360; HP:0002750	PHIP
SCV001447419	HP:0001249; HP:0001263; HP:0001513; HP:0000098; HP:0000256	PHIP
SCV001447044	HP:0001263; HP:0002069	CHD2
SCV002025627	HP:0000729; HP:0001250; HP:0001249	ZNHIT3
SCV001447956	HP:0000324; HP:0001256; HP:0012779	PSMD12
SCV004231896	HP:0002410; HP:0002119; HP:0000252	LIG4
SCV001736881	HP:0000218; HP:0000960; HP:0001181; HP:0001545; HP:0001612; HP:0001655; HP:0001762; HP:0002804	BICD2
SCV005043027	HP:0011039; HP:0000175; HP:0034392; HP:0012812; HP:0009600; HP:0002093; HP:0000262	BICD2
SCV001428762	HP:0000963; HP:0001631; HP:0001508; HP:0004322; HP:0000260; HP:0000252	PTDSS1
SCV005368382	HP:0001263; HP:0012469	SCN1A
SCV000804362	HP:0000717; HP:0001263; HP:0000252; HP:0011443; HP:0001250; HP:0002023; HP:0000577; HP:0000126; HP:0000717; HP:0001263; HP:0000252; HP:0011443; HP:0001250; HP:0002023; HP:0000577; HP:0000126	FMN2
SCV003806836	HP:0002558; HP:0030753; HP:0001680; HP:0001999; HP:0007874; HP:0004325; HP:0004322; HP:0001629	STAT3
SCV001444136	HP:0003429; HP:0002169; HP:0001601; HP:0009921; HP:0011398; HP:0001374; HP:0001284; HP:0000280; HP:0000508; HP:0000347; HP:0002650; HP:0001263; HP:0004322; HP:0002804; HP:0001252; HP:0000365	ZC4H2
SCV000741168	HP:0000141; HP:0000964; HP:0000708; HP:0008723; HP:0012814	MAP3K1
SCV003804916	HP:0001297	LDLR
SCV000583964	HP:0000365; HP:0001250; HP:0000252; HP:0001263; HP:0000238; HP:0100021; HP:0002079; HP:0002126	PDHA1
SCV000584066	HP:0000750; HP:0001290; HP:0001263; HP:0010864; HP:0004322; HP:0001250; HP:0001999; HP:0000924	AFF3
SCV002522836	HP:0011446; HP:0000750; HP:0000601; HP:0012759; HP:0000470; HP:0001762; HP:0000233	MED13L
SCV001870317	HP:0000358; HP:0000369; HP:0000431; HP:0000670; HP:0000750; HP:0001252; HP:0001263; HP:0001385; HP:0001508; HP:0001999; HP:0002099; HP:0002474; HP:0004322; HP:0005280; HP:0006970; HP:0100814	ADNP
SCV001444882	HP:0001263; HP:0001249; HP:0000943; HP:0002870; HP:0001718; HP:0001348; HP:0001334; HP:0000389; HP:0005487; HP:0001601; HP:0002091; HP:0001537; HP:0000822; HP:0000280; HP:0002119; HP:0003416; HP:0007957; HP:0000212; HP:0001288; HP:0001250; HP:0001508; HP:0004322; HP:0001191; HP:0008755; HP:0012532; HP:0005957; HP:0002828	NR2F1
SCV004363628	HP:0000252; HP:0001250; HP:0012758	DYRK1A
SCV000583529	HP:0001355; HP:0012736; HP:0010864; HP:0011220; HP:0002236; HP:0000431; HP:0000369; HP:0011138; HP:0001338; HP:0002389	PTCH1
SCV000741866	HP:0001263; HP:0006970; HP:0002926; HP:0002650; HP:0000486; HP:0001508; HP:0011968; HP:0001344; HP:0000337; HP:0000316; HP:3000030; HP:0011800; HP:0000347; HP:0001212; HP:0006191; HP:0004898; HP:0010490; HP:0001537; HP:0001263; HP:0006970; HP:0002926; HP:0002650; HP:0000486; HP:0001508; HP:0011968; HP:0001344; HP:0000337; HP:0000316; HP:3000030; HP:0011800; HP:0000347; HP:0001212; HP:0006191; HP:0004898; HP:0010490; HP:0001537	FBXL4
