ID	HPO_Terms	Diagnostic_Genes
D_306797	HP:0009602; HP:0000028; HP:0000750; HP:0002987; HP:0002761; HP:0000218; HP:0005852; HP:0000276; HP:0001643; HP:0000110; HP:0000470; HP:0001831; HP:0001182	PUF60
D_274030	HP:0000248; HP:0009747; HP:0011343; HP:0007021; HP:0002591; HP:0005484; HP:0000470	NIPBL
D_306799	HP:0001166; HP:0000175; HP:0001371; HP:0001601; HP:0000347	PIEZO2
D_306815	HP:0000698; HP:0006334; HP:0200141; HP:0006313	TSPEAR
D_306817	HP:0001488; HP:0000750; HP:0000494; HP:0000316; HP:0000276; HP:0000369; HP:0011342; HP:0000520; HP:0000535	TRIO
D_503448	HP:0009755; HP:0100336; HP:0000175	IRF6
D_274073	HP:0000175; HP:0000750; HP:0000256; HP:0000347; HP:0011342; HP:0000664; HP:0002781	CHD4
D_274085	HP:0200007; HP:0000356; HP:0000729; HP:0010055; HP:0011304; HP:0002136; HP:0000280; HP:0000316; HP:0000733; HP:0100023; HP:0011344; HP:0002360; HP:0000582	PHF8
D_306854	HP:0008619; HP:0001332; HP:0001263; HP:0002217	BCS1L
D_306857	HP:0008619; HP:0001332; HP:0001263; HP:0002217	BCS1L
D_274090	HP:0001713; HP:0001999; HP:0001631; HP:0000729; HP:0000378; HP:0000750; HP:0002553; HP:0000316; HP:0000347; HP:0000396; HP:0004322	CREBBP
D_306862	HP:0004209; HP:0001263; HP:0001250; HP:0011308; HP:0000486	BCL11A
D_306868	HP:0001274; HP:0001166; HP:0001631; HP:0008689; HP:0000175; HP:0009468; HP:0000268; HP:0000494; HP:0000365; HP:0000316; HP:0009319; HP:0000347; HP:0001643; HP:0000448; HP:0004442	KAT6B
D_306871	HP:0001344; HP:0000729; HP:0003763; HP:0001263; HP:0001250; HP:0030051	NAA15
D_306876	HP:0000337; HP:0002197; HP:0000316; HP:0011343; HP:0004482; HP:0000154	KCNQ2
D_274112	HP:0000421; HP:0002020; HP:0001252; HP:0001382; HP:0000252; HP:0011343; HP:0100025; HP:0002205; HP:0000556; HP:0001182	VPS13B
D_274117	HP:0000617; HP:0000750; HP:0003698; HP:0004302; HP:0002020; HP:0001263; HP:0000054; HP:0011220	CACNA1A
D_306886	HP:0002118; HP:0000592; HP:0000337; HP:0000455; HP:0000490; HP:0005280; HP:0001290; HP:0009890; HP:0000238; HP:0010576; HP:0000256; HP:0011343; HP:0002021; HP:0001388	SUFU
D_437965	HP:0000682; HP:0002028; HP:0001888; HP:0410151; HP:0020049; HP:0500093; HP:0002342; HP:0011343; HP:0001285	BCL11B
D_274128	HP:0000750; HP:0002066; HP:0001263	HDAC4
D_274131	HP:0001344; HP:0001263; HP:0001382	HNF4A
D_274132	HP:0000717; HP:0010749; HP:0010864; HP:0000303; HP:0001250; HP:0100716; HP:0000977	SLC6A8
D_274133	HP:0004691; HP:0002305; HP:0002305; HP:0000248; HP:0002524; HP:0100704; HP:0002714; HP:0004881; HP:0008935; HP:0000369; HP:0000648; HP:0000426; HP:0001250; HP:0011344; HP:0001773; HP:0000486; HP:0000233; HP:0000154; HP:0000431; HP:0011398	KIF1A
D_306906	HP:0007503; HP:0001256; HP:0005484	EP300
D_274143	HP:0011400; HP:0000729; HP:0001263; HP:0000252; HP:0001250	IQSEC2
D_306916	HP:0000504; HP:0008915; HP:0000648; HP:0000311	KAT6A
D_503561	HP:0001344; HP:0007370; HP:0005743; HP:0000823; HP:0000821; HP:0010864; HP:0000256; HP:0009050; HP:0002650; HP:0100716; HP:0000407	ZBTB20
D_339723	HP:0000729; HP:0000716; HP:0002342	TCF20
D_274200	HP:0005930; HP:0000615; HP:0003040; HP:0008619; HP:0002650	COL11A2
D_306970	HP:0004691; HP:0000729; HP:0000490; HP:0001263; HP:0000426; HP:0000411; HP:0000220	ANKRD11
D_274203	HP:0005930; HP:0000615; HP:0003040; HP:0008619; HP:0002650	COL11A2
D_274205	HP:0000193; HP:0000175; HP:0003498; HP:0002761; HP:0000365; HP:0000023; HP:0003067; HP:0005701; HP:0005659	COL2A1
D_274207	HP:0011400; HP:0000077; HP:0006817; HP:0100543; HP:0010751; HP:0000256; HP:0000303; HP:0000510; HP:0006286	AHI1
D_274209	HP:0001999; HP:0000414; HP:0100543; HP:0007970; HP:0002019; HP:0000028; HP:0001263; HP:0000218; HP:0000995; HP:0001901; HP:0007687	KAT6B
D_306983	HP:0100702; HP:0005781; HP:0000750; HP:0000494; HP:0002751; HP:0000407; HP:0011344	RPS6KA3
D_274217	HP:0005780; HP:0000160; HP:0000637; HP:0009563; HP:0001623; HP:0001831; HP:0001204; HP:0000253; HP:0001172; HP:0000343; HP:0009305; HP:0006321; HP:0009656; HP:0003508; HP:0010576; HP:0000670; HP:0002019; HP:0001007; HP:0009426; HP:0001032; HP:0010710; HP:0000545; HP:0000527; HP:0004209; HP:0004322; HP:0009244	SMC3
D_274218	HP:0001212; HP:0002465; HP:0000717; HP:0011918; HP:0009468; HP:0000414; HP:0011271; HP:0000368; HP:0000750; HP:0004209; HP:0000490	CTCF
D_274223	HP:0000717; HP:0100543; HP:0000750; HP:0011344	MECP2
D_274227	HP:0000729; HP:0100543; HP:0002162; HP:0000768; HP:0006610	SETD5
D_274229	HP:0000463; HP:0009246; HP:0003763; HP:0000750; HP:0000964; HP:0007514; HP:0005326; HP:0000343; HP:0008598; HP:0011345; HP:0011343; HP:0011327; HP:0002205; HP:0006216; HP:0100276; HP:0001792; HP:0000486; HP:0001182; HP:0011398	SETD5
D_274230	HP:0100704; HP:0011097; HP:0009890; HP:0011343	GNAO1
D_274236	HP:0011063; HP:0001090; HP:0008619; HP:0007933; HP:0000280; HP:0000965; HP:0010862; HP:0002194; HP:0000750; HP:0000494; HP:0000232; HP:0009937; HP:0002230; HP:0001263; HP:0002553; HP:0010780; HP:0000316; HP:0001249; HP:0002907; HP:0012595; HP:0001212; HP:0001831; HP:0000046; HP:0001182; HP:0000179; HP:0000215	ERF
D_339774	HP:0000924; HP:0000750; HP:0003693; HP:0001260; HP:0002066; HP:0001249; HP:0000252; HP:0001270; HP:0003508; HP:0002313	SPART
D_274239	HP:0000356; HP:0000028; HP:0010946; HP:0001263; HP:0000252; HP:0010877	CHD7
D_307008	HP:0000846; HP:0100702; HP:0002120; HP:0007359; HP:0002121; HP:0003074; HP:0000316; HP:0000821; HP:0001252; HP:0000256; HP:0001572; HP:0011342; HP:0002650; HP:0001250	KMT5B
D_274243	HP:0010535; HP:0009890; HP:0001883; HP:0002205; HP:0000457; HP:0005684; HP:0001197; HP:0002020; HP:0000486; HP:0002983; HP:0007598; HP:0000337; HP:0000490; HP:0011343; HP:0001172	NALCN
D_438083	HP:0001290; HP:0001347; HP:0002719; HP:0011344; HP:0002119	NTRK2
D_274246	HP:0008872; HP:0010185; HP:0009835; HP:0009468; HP:0001332; HP:0001374; HP:0011471; HP:0000463; HP:0011926; HP:0001263; HP:0007598; HP:0004209; HP:0002209; HP:0000960; HP:0000878	HNRNPR
D_307018	HP:0001999; HP:0100543; HP:0001288	MECP2
D_274251	HP:0000878; HP:0005872; HP:0000378; HP:0001263; HP:0001510; HP:0001256; HP:0000637; HP:0000639; HP:0003508; HP:0006239; HP:0000664	ANKRD11
D_274255	HP:0000190; HP:0001181; HP:0000248; HP:0000405; HP:0001263; HP:0000396; HP:0004482	GATAD2B
D_307037	HP:0000337; HP:0007970; HP:0002019; HP:0011342; HP:0000331	CUL4B
D_307042	HP:0000750; HP:0001263; HP:0011856; HP:0000735	SYNGAP1
D_307043	HP:0010055; HP:0011950; HP:0001263; HP:0001028; HP:0009226; HP:0000664	HDAC8
D_274278	HP:0002230; HP:0000316; HP:0001212; HP:0001027; HP:0000574; HP:0000179; HP:0000215	ARID1B
D_307046	HP:0010624; HP:0011304; HP:0004209; HP:0001263; HP:0000218; HP:0001382; HP:0000767	DPF2
D_307054	HP:0000526; HP:0009878; HP:0002283; HP:0001263; HP:0000639; HP:0001642	ITPR1
D_438127	HP:0001263; HP:0004374; HP:0001252; HP:0002451	ZSWIM6
D_307057	HP:0100851; HP:0000248; HP:0002019; HP:0008872; HP:0001290; HP:0001263; HP:0002240; HP:0000316; HP:0001643; HP:0001357; HP:0011220; HP:0001388	ZBTB20
D_307061	HP:0000729; HP:0002066; HP:0001263; HP:0000252	STXBP1
D_307067	HP:0002307; HP:0001263; HP:0000484; HP:0001382; HP:0000691; HP:0000154	FBXO28
D_307069	HP:0004095; HP:0000750; HP:0001290; HP:0001270; HP:0000709	USP7
D_307072	HP:0000280; HP:0000212; HP:0001263; HP:0000215	TFE3
D_274309	HP:0000463; HP:0008873; HP:0011968; HP:0001252; HP:0001382; HP:0000343; HP:0011342; HP:0000510; HP:0004322; HP:0005180	TAB2
D_274310	HP:0007015; HP:0009890; HP:0000325; HP:0002020; HP:0011413; HP:0001263; HP:0002659; HP:0001250; HP:0000750; HP:0000774; HP:0000483; HP:0000490	GATAD2B
D_438149	HP:0007703; HP:0001251; HP:0001252; HP:0002419; HP:0000657; HP:0000407; HP:0004322; HP:0002652	TOGARAM1
D_307080	HP:0002118; HP:0011467; HP:0007385; HP:0000965; HP:0000842; HP:0002151; HP:0000104; HP:0001636	DLL4
D_307090	HP:0200005; HP:0001048; HP:0010862; HP:0002194; HP:0000750; HP:0007429; HP:0000975; HP:0001382; HP:0000527; HP:0001847; HP:0010763; HP:0000252; HP:0011345; HP:0011343; HP:0011351; HP:0001212; HP:0002057; HP:0100023; HP:0002719; HP:0000219; HP:0002943	ARID1B
D_307098	HP:0002134; HP:0001344; HP:0000238; HP:0011343; HP:0001270; HP:0001250	COASY
D_274337	HP:0005483; HP:0010800; HP:0001060; HP:0007598; HP:0000581; HP:0000414; HP:0001638; HP:0004209; HP:0002020; HP:0002553; HP:0000316; HP:0001639; HP:0008398; HP:0011937; HP:0008559; HP:0009748; HP:0001140; HP:0009099; HP:0000347; HP:0011826; HP:0100810; HP:0001901; HP:0000384; HP:0000914; HP:0001773; HP:0002558; HP:0100874; HP:0008572	UBE3B
D_274340	HP:0000286; HP:0001290; HP:0000316; HP:0001382; HP:0001833; HP:0001513; HP:0002275; HP:0001328; HP:0001182; HP:0011309	RPS6KA3
D_274346	HP:0000824; HP:0000494; HP:0000964; HP:0000365; HP:0001256; HP:0002209	DPF2
D_274349	HP:0002977; HP:0001251; HP:0001283; HP:0000559; HP:0002194; HP:0002015; HP:0003457; HP:0000964; HP:0001263; HP:0001276; HP:0000675; HP:0000347; HP:0003477; HP:0000407; HP:0000322; HP:0001257; HP:0002078	SCO2
D_307118	HP:0001999; HP:0003429; HP:0004313; HP:0001263; HP:0001642	MAP2K1
D_307120	HP:0001999; HP:0001263; HP:0000545; HP:0011398	CLTC
D_307121	HP:0006184; HP:0002373; HP:0006313; HP:0001250; HP:0008081; HP:0002133; HP:0010511; HP:0002521	KCNA2
D_274354	HP:0008689; HP:0000581; HP:0011968; HP:0010878; HP:0000023; HP:0000369; HP:0009099; HP:0000347; HP:0011476; HP:0003508; HP:0001838; HP:0011344; HP:0001884	CREBBP
D_274356	HP:0000463; HP:0010214; HP:0000750; HP:0002376; HP:0000293; HP:0100807; HP:0000637; HP:0010511; HP:0000256; HP:0011343; HP:0002133; HP:0002558; HP:0002779	MECP2
D_307135	HP:0001999; HP:0001627; HP:0001263	SOX4
D_307140	HP:0002539; HP:0001263; HP:0001347; HP:0001250	TUBA1A
D_307142	HP:0001273; HP:0001631; HP:0000767	OFD1
D_307147	HP:0000592; HP:0003023; HP:0002659; HP:0002757; HP:0003084	P4HB
D_274381	HP:0002500; HP:0001181; HP:0007334; HP:0000490; HP:0001276; HP:0011343; HP:0004442; HP:0000430	DYRK1A
D_274391	HP:0001000; HP:0003761; HP:0001875; HP:0001029; HP:0001009	USB1
D_274394	HP:0002019; HP:0000750; HP:0002307; HP:0001263; HP:0001252; HP:0002546; HP:0007400; HP:0002061; HP:0010815	ACTL6B
D_274395	HP:0002194; HP:0000565; HP:0000293; HP:0002121; HP:0000748; HP:0011343; HP:0003196; HP:0000574	SYT1
D_274397	HP:0006482; HP:0007598; HP:0002194; HP:0002213; HP:0001252; HP:0011343; HP:0001763; HP:0001537; HP:0007687	PHF6
D_307167	HP:0001999; HP:0001263; HP:0001763	TRIO
D_274405	HP:0100543; HP:0000750; HP:0000494; HP:0000565; HP:0001263; HP:0000218; HP:0000369; HP:0000767; HP:0002275; HP:0000735	NFIX
D_274406	HP:0000729; HP:0000337; HP:0002019; HP:0000750; HP:0001263; HP:0000316; HP:0000527; HP:0000154	QRICH1
D_274421	HP:0010721; HP:0007018; HP:0100543; HP:0000750; HP:0001263; HP:0010780; HP:0001250	TCF20
D_274433	HP:0004970; HP:0001647; HP:0000540; HP:0001382; HP:0011342	KDM6A
D_274434	HP:0001263; HP:0000540; HP:0001252; HP:0001382; HP:0001250	SLC6A1
D_274436	HP:0010055; HP:0004209; HP:0000750; HP:0002066; HP:0001263; HP:0004305; HP:0005484; HP:0001250	PACS2
D_274443	HP:0011401; HP:0002827; HP:0001252; HP:0001250; HP:0011344; HP:0000582	PURA
D_307211	HP:0000581; HP:0100543; HP:0000490; HP:0000272; HP:0000252; HP:0001845; HP:0000426; HP:0005274; HP:0009088; HP:0011819	KMT2B
D_307215	HP:0002066; HP:0011343; HP:0001250	CACNA1A
D_307217	HP:0008066; HP:0009710; HP:0011937; HP:0010864; HP:0011973; HP:0001250	CDKL5
D_274451	HP:0001274; HP:0000283; HP:0001290; HP:0011343; HP:0000767; HP:0003196	NR2F1
D_274452	HP:0001999; HP:0100021; HP:0002376; HP:0001332; HP:0011968; HP:0002141; HP:0001263; HP:0001252; HP:0000407	PLA2G6
D_274453	HP:0002194; HP:0000750; HP:0002307; HP:0002015; HP:0010638; HP:0000272; HP:0011343; HP:0006532; HP:0009062	EHMT1
D_274454	HP:0008936; HP:0000750; HP:0002376; HP:0000218; HP:0001347; HP:0001382; HP:0000407; HP:0000486	PLA2G6
D_307223	HP:0001999; HP:0010490; HP:0100543; HP:0001548	CHD3
D_274456	HP:0001344; HP:0000378; HP:0001028; HP:0000369; HP:0000995; HP:0001357; HP:0000358; HP:0001642; HP:0008070; HP:0000506	ADNP
D_307228	HP:0002123; HP:0001263; HP:0000200; HP:0001182; HP:0000735	CUX2
D_307230	HP:0000729; HP:0003763; HP:0000750; HP:0008872; HP:0100023; HP:0000817; HP:0011344	TCF4
D_274463	HP:0007970; HP:0000675; HP:0000729; HP:0001956; HP:0001290; HP:0000494	PHF8
D_274464	HP:0000405; HP:0002020; HP:0000825; HP:0002187; HP:0000527; HP:0000637; HP:0000160; HP:0001212; HP:0000556; HP:0005338; HP:0000431	KDM6A
D_307234	HP:0001263; HP:0000252; HP:0001250	SMPD4
D_307240	HP:0002007; HP:0000316; HP:0001256; HP:0000369; HP:0011342; HP:0001357; HP:0007838; HP:0001642; HP:0004991; HP:0012106; HP:0001667; HP:0001537; HP:0007687; HP:0004492	PTPN11
D_274474	HP:0000463; HP:0000248; HP:0000957; HP:0000750; HP:0005280; HP:0002714; HP:0002066; HP:0001263; HP:0001028; HP:0002705; HP:0001252; HP:0000252; HP:0002058; HP:0001319; HP:0000194	TCF20
D_274475	HP:0000750; HP:0002342; HP:0001382; HP:0001845; HP:0000358; HP:0000520; HP:0000322; HP:0001533; HP:0000445; HP:0003683	GATM
D_307242	HP:0001335; HP:0002059; HP:0006834; HP:0011471; HP:0002079; HP:0002659; HP:0007105; HP:0000733; HP:0010314; HP:0002650; HP:0001250; HP:0011344	KCNT1
D_307247	HP:0000286; HP:0002572; HP:0002020; HP:0008883; HP:0011343; HP:0000253; HP:0000426; HP:0002788; HP:0006863; HP:0000486	BPTF
D_274482	HP:0008872; HP:0002587; HP:0001513; HP:0000708; HP:0009537; HP:0001773; HP:0003510; HP:0100759; HP:0100543; HP:0008598; HP:0000389; HP:0011343	SRCAP
D_274485	HP:0000708; HP:0001263; HP:0000316; HP:0002751; HP:0004322	PPP2R5D
D_274488	HP:0002134; HP:0100704; HP:0002121; HP:0010864; HP:0000639; HP:0000648; HP:0007240; HP:0000407	OPA1
D_307261	HP:0000708; HP:0011968; HP:0002020; HP:0002121; HP:0000748; HP:0006895; HP:0000733; HP:0001763; HP:0001357; HP:0011344; HP:0002360; HP:0001238	GRIN2B
D_307262	HP:0001631; HP:0006889; HP:0001642; HP:0004322	PTPN11
D_307267	HP:0002023; HP:0001631; HP:0000729; HP:0010055; HP:0000957; HP:0001263; HP:0001249; HP:0009765; HP:0040196; HP:0011649; HP:0001357; HP:0004322; HP:0001744	EP300
D_307282	HP:0001344; HP:0000463; HP:0000248; HP:0000028; HP:0002307; HP:0002286; HP:0002066; HP:0001263; HP:0000252; HP:0000411; HP:0000582	SETD5
D_307284	HP:0000490; HP:0002194; HP:0000750	SMARCE1
D_307288	HP:0100272; HP:0000204; HP:0009889; HP:0000369; HP:0004467; HP:0000402	TFAP2A
D_307289	HP:0001814; HP:0001263; HP:0001212; HP:0000411; HP:0005643; HP:0009381; HP:0001182; HP:0410004	KMT2D
D_274523	HP:0000248; HP:0009185; HP:0007429	DHDDS
D_307294	HP:0005346; HP:0001488; HP:0100543; HP:0008872	KMT2A
D_274528	HP:0011343; HP:0001761; HP:0011856; HP:0001642; HP:0005484; HP:0000486	CTNNB1
D_307299	HP:0008619; HP:0005707; HP:0010774; HP:0002744	PHF8
D_274533	HP:0010490; HP:0000490; HP:0008133; HP:0002474; HP:0001634; HP:0010557; HP:0002650; HP:0001388	KAT6A
D_307301	HP:0004209; HP:0001864; HP:0002263; HP:0011228; HP:0001270; HP:0005487; HP:0000179	ASXL3
D_307310	HP:0000750; HP:0001263; HP:0001252; HP:0001382; HP:0001763	DDX3X
D_307313	HP:0004691; HP:0009908; HP:0000316; HP:0000256; HP:0011648; HP:0000098; HP:0001537	FGFR2
D_405629	HP:0006710; HP:0001476; HP:0000882; HP:0001382; HP:0007993; HP:0000347; HP:0000411; HP:0004322; HP:0000325; HP:0000582; HP:0000154	ANKRD11
D_307326	HP:0000729; HP:0010055; HP:0002194; HP:0001382; HP:0000396; HP:0004322; HP:0000368	CHD7
D_405636	HP:0011442; HP:0001252; HP:0001249	SPOP
D_274566	HP:0000363; HP:0000699; HP:0002236; HP:0001601; HP:0011343; HP:0011171; HP:0000486	MYT1L
D_274567	HP:0000504; HP:0001290; HP:0000543; HP:0000407; HP:0011344	ST3GAL5
D_307344	HP:0001166; HP:0000592; HP:0000978; HP:0000973; HP:0002194; HP:0001290; HP:0000974; HP:0001382; HP:0001763; HP:0000977	GORAB
D_307345	HP:0004608; HP:0001166; HP:0003040; HP:0000592; HP:0000978; HP:0003308; HP:0001374; HP:0000973; HP:0002194; HP:0000218; HP:0000974; HP:0001252; HP:0001382; HP:0001634; HP:0002870; HP:0000938; HP:0001763; HP:0005328; HP:0002757; HP:0000977	GORAB
D_274578	HP:0006094; HP:0004554; HP:0009890; HP:0002342; HP:0001382; HP:0000331; HP:0000664	ZBTB18
D_307346	HP:0001166; HP:0000592; HP:0000978; HP:0000973; HP:0002194; HP:0001290; HP:0002857; HP:0000974; HP:0001382; HP:0001763; HP:0005328; HP:0000977; HP:0002943	GORAB
D_405649	HP:0030084; HP:0012758; HP:0004322	GLMN
D_274582	HP:0000337; HP:0000280; HP:0000684; HP:0000750; HP:0002373; HP:0008872; HP:0001263; HP:0000316; HP:0005495; HP:0000347; HP:0004474; HP:0008897; HP:0011220; HP:0004482; HP:0001250; HP:0000322; HP:0000486; HP:0000179; HP:0000215; HP:0000325	GPR179; SZT2
D_307351	HP:0001290; HP:0000666; HP:0011343; HP:0007687	ARID1B
D_307353	HP:0000028; HP:0001263; HP:0004322	MED13L
D_307357	HP:0001305; HP:0001263; HP:0010952; HP:0002085; HP:0007687; HP:0000582	CPLANE1
D_307360	HP:0000729; HP:0000750; HP:0011342; HP:0007301; HP:0000407	PRPF19
D_307361	HP:0000965; HP:0000286; HP:0000369; HP:0000767; HP:0003508; HP:0008070; HP:0000506	HUWE1
D_274594	HP:0100543; HP:0011968; HP:0002197; HP:0001252; HP:0000252; HP:0011343; HP:0100023; HP:0000735	SETD1B
D_307362	HP:0001344; HP:0100543; HP:0002066; HP:0001263; HP:0001250	KANSL1
D_307367	HP:0000504; HP:0002169; HP:0100543; HP:0011968; HP:0001290; HP:0001347; HP:0000826; HP:0002650; HP:0001250	CLN8
D_307368	HP:0002307; HP:0001263; HP:0004879; HP:0000253; HP:0001250	TCF4
D_274601	HP:0100543; HP:0002212; HP:0001263; HP:0009890; HP:0000276; HP:0000303; HP:0000368	BRAF
D_307369	HP:0001999; HP:0001680; HP:0000218; HP:0000276; HP:0001319; HP:0001643; HP:0007973; HP:0003196; HP:0001629	CDK8
D_503980	HP:0001627; HP:0012210; HP:0000825; HP:0001212; HP:0004220	KMT2D
D_274606	HP:0000363; HP:0001156; HP:0000028; HP:0000684; HP:0001263; HP:0011937; HP:0000023; HP:0006313	EHMT1
D_503984	HP:0002019; HP:0001252; HP:0001256; HP:0002172	NUDT2
D_307381	HP:0007874; HP:0000286; HP:0000316; HP:0011800; HP:0000411; HP:0001328; HP:0001182	MED13
D_307383	HP:0001273; HP:0001500; HP:0005280; HP:0000685; HP:0000023; HP:0000252; HP:0011344; HP:0000179	EHMT1
D_307385	HP:0001829; HP:0000540; HP:0001252; HP:0011343; HP:0001513; HP:0001162; HP:0001250	HNRNPU
D_307386	HP:0008619; HP:0005280; HP:0011003; HP:0004322	COL2A1
D_274620	HP:0001999; HP:0001647; HP:0004736; HP:0000750; HP:0001263; HP:0000639; HP:0000089; HP:0000486	KMT2D
D_274622	HP:0009145; HP:0100659; HP:0000957; HP:0007429; HP:0004374; HP:0011342; HP:0011834	CBL
D_274624	HP:0000676; HP:0000414; HP:0000378; HP:0000343; HP:0011343; HP:0010044; HP:0010047; HP:0000430; HP:0000582	KANSL1
D_307392	HP:0000377; HP:0000286; HP:0001602; HP:0000158; HP:0009099; HP:0000161; HP:0000054; HP:0000160; HP:0100259; HP:0002089; HP:0008661; HP:0001629; HP:0002119; HP:0000431	GLI2
D_504003	HP:0004942; HP:0005113; HP:0002616; HP:0001647	COL2A1
D_274629	HP:0000717; HP:0002188; HP:0011342	ASXL3
D_274630	HP:0009601; HP:0100702; HP:0008437; HP:0100704; HP:0000452; HP:0010820; HP:0010821; HP:0011169; HP:0000733; HP:0000253; HP:0009623	SMC1A
D_274637	HP:0000729; HP:0000494; HP:0010864; HP:0001847; HP:0005487	ASXL3
D_274638	HP:0004209; HP:0001252; HP:0002342; HP:0000768; HP:0000954	GRIN1
D_307410	HP:0000175; HP:0002761; HP:0001847; HP:0000545; HP:0000411; HP:0002650	TGFB3
D_274644	HP:0000463; HP:0000490; HP:0011343; HP:0002591; HP:0100716; HP:0011927; HP:0002360; HP:0000179; HP:0000215	EHMT1
D_274646	HP:0002069; HP:0006149; HP:0000256; HP:0011343; HP:0000954; HP:0006979; HP:0006150	ASH1L
D_274649	HP:0002483; HP:0011169; HP:0008935; HP:0011344; HP:0002133	GNAO1
D_274656	HP:0000739; HP:0000729; HP:0002019; HP:0000678; HP:0002236; HP:0002020; HP:0002121; HP:0010780; HP:0003186; HP:0100807; HP:0000160; HP:0008770; HP:0002587; HP:0008762; HP:0000486	SYNGAP1
D_307429	HP:0000193; HP:0000028; HP:0000684; HP:0011968; HP:0009890; HP:0100807; HP:0010511; HP:0000369; HP:0000256; HP:0011220; HP:0011344; HP:0000506; HP:0011398	TGFBR1
D_307432	HP:0011003; HP:0001382; HP:0000556	GUCY2D
D_274666	HP:0100275; HP:0002506; HP:0000232; HP:0000252; HP:0001250; HP:0011344; HP:0000215	EEF1A2
D_274676	HP:0001283; HP:0000750; HP:0002307; HP:0001263; HP:0000252; HP:0000736	KDM5C
D_307444	HP:0000455; HP:0004325; HP:0005280; HP:0011471; HP:0002553; HP:0001789; HP:0000253; HP:0011947; HP:0004322; HP:0000219	TBL1XR1
D_307447	HP:0001263; HP:0000256; HP:0002119	CHD3
D_274680	HP:0011220; HP:0004442; HP:0007565; HP:0004482; HP:0000750; HP:0001010; HP:0001043	PTPN11
D_274685	HP:0001090; HP:0000463; HP:0000729; HP:0000337; HP:0000494; HP:0002236; HP:0000348; HP:0001187; HP:0100807; HP:0010511; HP:0011343; HP:0001319; HP:0001763; HP:0000358; HP:0100023; HP:0004482	PPP2R1A
D_307454	HP:0001344; HP:0001263; HP:0002719; HP:0000154; HP:0006313; HP:0011398	UBE3A
D_307456	HP:0008929; HP:0008619; HP:0002194; HP:0001216; HP:0008872; HP:0001943	NSD2
D_274689	HP:0000957; HP:0002230; HP:0011343; HP:0001319; HP:0000233	DDX3X
D_307458	HP:0000957; HP:0001252; HP:0011343; HP:0005490	SLC6A1; TAOK1
D_307460	HP:0009642; HP:0004325; HP:0010621; HP:0004322; HP:0003196; HP:0005895; HP:0000494	EP300
D_307465	HP:0002019; HP:0002230; HP:0002342; HP:0008587	EHMT1
D_307466	HP:0008780; HP:0000527; HP:0011342; HP:0008883; HP:0004322; HP:0000664	SMC1A
D_307467	HP:0000750; HP:0000540; HP:0001382; HP:0011343	KMT5B
D_307470	HP:0008689; HP:0001488; HP:0100543; HP:0003186; HP:0000612; HP:0000486	H3-3A
D_307478	HP:0002027; HP:0000290; HP:0000957; HP:0100543	YY1
D_307479	HP:0000973; HP:0001256; HP:0000252; HP:0000347; HP:0000098; HP:0001388	TRIO; MECP2
D_274718	HP:0001321; HP:0000565; HP:0007429; HP:0000637; HP:0000252; HP:0000609; HP:0011344	CASK
D_307486	HP:0000957; HP:0100543; HP:0009734; HP:0006919	TAOK1
D_274723	HP:0000675; HP:0006956; HP:0012762; HP:0001250; HP:0001263; HP:0000612; HP:0000278; HP:0000252; HP:0011094; HP:0004322	DYRK1A
D_307491	HP:0000378; HP:0002002; HP:0001290; HP:0001601; HP:0011343; HP:0100023; HP:0000954; HP:0000486	TCF4
D_274732	HP:0001552; HP:0001169; HP:0001263; HP:0010952; HP:0001773; HP:0002360	ADNP
D_307504	HP:0006705; HP:0000286; HP:0002197; HP:0008499; HP:0002342; HP:0001382; HP:0000369; HP:0001845; HP:0001643; HP:0006610	KANSL1
D_307508	HP:0000286; HP:0001508; HP:0001263; HP:0000364; HP:0000252; HP:0001357; HP:0003508; HP:0000407; HP:0011398	SIN3A
